database,pages_ id,Region,Site_name,Lat_N,Long_E,Archive,Proxy_ measurement,Oldest_year,Youngest_year,Time_Units,Original_Author,Original_data_URL,database_link
ANT2K_2017,2.01,Wilkes Land Coast,DSS Law Dome,-66.77,112.81,Ice Core,stable isotopes,173,1995,(CE),"PAGES2k consortium., (2013)",https://data.aad.gov.au/metadata/records/LD2012-d18O-Native-age,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,2.02,Wilkes Land Coast,105th km,-67.43,93.38,Ice Core,stable isotopes,1757,1987,(CE),"Vladimirova and Ekaykin., (2014)",https://www.clim-past.net/13/61/2017/cp-13-61-2017-supplement.zip,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,2.03,Wilkes Land Coast,200th km,-68.25,94.08,Ice Core,stable isotopes,1640,1988,(CE),"Ekaykin et al., (2017)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,3.01,Weddell Sea Coast,Berkner Island (South) B25,-79.57,-45.72,Ice Core,stable isotopes,1000,1992,(CE),"Mulvaney et al., (2002)",https://doi.pangaea.de/10.1594/PANGAEA.728157,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,4.01,Antarctic Peninsula,Gomez,-73.59,-70.36,Ice Core,stable isotopes,1858,2006,(CE),"Thomas et al., (2009)",https://www.ncdc.noaa.gov/paleo-search/study/12543,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,4.02,Antarctic Peninsula,James Ross Island,-64.2,-57.69,Ice Core,stable isotopes,0,2007,(CE),"Mulvaney et al., (2012)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Ant-JamesRossIsland.Mulvaney.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,4.03,Antarctic Peninsula,Dyer Plateau,-70.68,-64.87,Ice Core,stable isotopes,1505,1988,(CE),"Thompson et al., (1994)",http://www.bas.ac.uk/data/uk-pdc/,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,4.04,Antarctic Peninsula,Bruce Plateau,-66.04,-64.08,Ice Core,stable isotopes,1900,2009,(CE),"Goodwin et al., (2016)",https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/bruce/bruce2016d18o.txt,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.01,West Antarctic Ice Sheet,Ferrigno,-74.57,-86.9,Ice Core,stable isotopes,1703,2010,(CE),"Thomas et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Ant-Ferrigno.Thomas.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.02,West Antarctic Ice Sheet,Bryan Coast,-74.5,-81.68,Ice Core,stable isotopes,1712,2010,(CE),"Thomas et al., (2015)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.03,West Antarctic Ice Sheet,Siple Station,-75.92,-84.25,Ice Core,stable isotopes,1417,1983,(CE),"Mosley-Thompson et al., (1996)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Ant-SipleStation.Mosley-Thompson.1990.txt,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.04,West Antarctic Ice Sheet,WDC05A,-79.46,-112.09,Ice Core,stable isotopes,786,2005,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.05,West Antarctic Ice Sheet,WDC06A,-79.46,-112.09,Ice Core,stable isotopes,-50,2005,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.06,West Antarctic Ice Sheet,US-ITASE-1999-1,-80.62,-122.63,Ice Core,stable isotopes,1724,2000,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.07,West Antarctic Ice Sheet,US-ITASE-2000-1,-79.38,-111.24,Ice Core,stable isotopes,1673,2001,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.08,West Antarctic Ice Sheet,US-ITASE-2000-2,-79.73,-111.5,Ice Core,stable isotopes,1979,2000,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.09,West Antarctic Ice Sheet,US-ITASE-2000-3,-78.43,-111.92,Ice Core,stable isotopes,1971,2001,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.1,West Antarctic Ice Sheet,US-ITASE-2000-4,-78.08,-120.08,Ice Core,stable isotopes,1798,2000,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.11,West Antarctic Ice Sheet,US-ITASE-2000-5,-77.68,-124,Ice Core,stable isotopes,1718,1999,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.12,West Antarctic Ice Sheet,US-ITASE-2000-6,-78.33,-124.48,Ice Core,stable isotopes,1965,1998,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.13,West Antarctic Ice Sheet,US-ITASE-2001-1,-79.16,-104.97,Ice Core,stable isotopes,1986,2002,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.14,West Antarctic Ice Sheet,US-ITASE-2001-2,-82,-110.01,Ice Core,stable isotopes,1892,2002,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.15,West Antarctic Ice Sheet,US-ITASE-2001-3,-78.12,-95.65,Ice Core,stable isotopes,1858,2002,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.16,West Antarctic Ice Sheet,US-ITASE-2001-4,-77.61,-92.25,Ice Core,stable isotopes,1986,2001,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.17,West Antarctic Ice Sheet,US-ITASE-2001-5,-77.06,-89.14,Ice Core,stable isotopes,1780,2002,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.18,West Antarctic Ice Sheet,US-ITASE-2002-1,-82,-110.01,Ice Core,stable isotopes,1855,2003,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.19,West Antarctic Ice Sheet,US-ITASE-2002-2,-83.5,-104.99,Ice Core,stable isotopes,1894,2002,(CE),"Steig et al., (2013)",http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,5.2,West Antarctic Ice Sheet,RICE (Roosevelt Island),-79.36,-161.7,Ice Core,stable isotopes,-44,2011,(CE),"Bertler et al., in prep., (in prep.)",https://doi.pangaea.de/10.1594/PANGAEA.880396,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,6.01,Victoria Land Coast,Hercules Névé,-73.1,165.4,Ice Core,stable isotopes,1770,1992,(CE),"Stenni et al., (1999)",https://www.ncdc.noaa.gov/paleo-search/study/22401,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,6.02,Victoria Land Coast,VLG,-77.33,162.53,Ice Core,stable isotopes,1140,2000,(CE),"Bertler et al., (2011)",https://doi.pangaea.de/10.1594/PANGAEA.866368,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,6.03,Victoria Land Coast,Mt Erebus Saddle - MES,-77.52,167.68,Ice Core,stable isotopes,1473,2007,(CE),"Rhodes et al., (2012)",https://www.ncdc.noaa.gov/paleo-search/study/13175,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,6.04,Victoria Land Coast,Whitehall Glacier WGH,-72.9,169.08,Ice Core,stable isotopes,1882,2006,(CE),"Sinclair et al., (2012)",https://doi.pangaea.de/10.1594/PANGAEA.880396,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,6.05,Victoria Land Coast,Taylor Dome,-77.78,158.72,Ice Core,stable isotopes,-25,1939,(CE),"Steig et al., (2000)",http://doi.org/10.17911/S9H59X,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.01,Dronning Maud Land Coast,IND 22B4,-70.86,11.54,Ice Core,stable isotopes,1533,1994,(CE),"Laluraj et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Ant-CoastalDML.Thamban.2012.txt,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.02,Dronning Maud Land Coast,IND 25B5,-71.34,11.59,Ice Core,stable isotopes,1903,2006,(CE),"Naik et al., (2010)",https://www.ncdc.noaa.gov/paleo-search/study/22602,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.03,Dronning Maud Land Coast,DML G3,-69.83,-0.62,Ice Core,stable isotopes,1993,2009,(CE),"Schlosser et al., (2012)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.04,Dronning Maud Land Coast,DML G4,-70.9,-0.4,Ice Core,stable isotopes,1983,2009,(CE),"Schlosser et al., (2012)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.05,Dronning Maud Land Coast,DML G5,-70.55,-0.05,Ice Core,stable isotopes,1983,2009,(CE),"Schlosser et al., (2012)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.06,Dronning Maud Land Coast,DML G8,-70.42,2.02,Ice Core,stable isotopes,1991,2009,(CE),"Schlosser et al., (2014)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.07,Dronning Maud Land Coast,DML LP1,-70.24,4.8,Ice Core,stable isotopes,1992,2009,(CE),"Schlosser et al., (2014)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.08,Dronning Maud Land Coast,DML M2,-70.33,-0.12,Ice Core,stable isotopes,1981,2009,(CE),"Schlosser et al., (2012)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.09,Dronning Maud Land Coast,DML S20,-70.25,4.82,Ice Core,stable isotopes,1956,1996,(CE),"Isaksson et al., (1999)",https://www.ncdc.noaa.gov/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.1,Dronning Maud Land Coast,DML S32,-70.32,-0.8,Ice Core,stable isotopes,1995,2009,(CE),"Schlosser et al., (2014)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.11,Dronning Maud Land Coast,DML S100,-70.24,4.8,Ice Core,stable isotopes,1737,1999,(CE),"Kaczmarska et al., (2006)",https://www.ncdc.noaa.gov/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.12,Dronning Maud Land Coast,DML A89,-72.66,-16.65,Ice Core,stable isotopes,1975,1988,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.13,Dronning Maud Land Coast,DML C89,-72.77,-14.77,Ice Core,stable isotopes,1976,1987,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.14,Dronning Maud Land Coast,DML D89,-73.46,-12.56,Ice Core,stable isotopes,1974,1988,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.15,Dronning Maud Land Coast,DML E89,-73.6,-12.43,Ice Core,stable isotopes,1973,1988,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.16,Dronning Maud Land Coast,DML E91,-73.6,-12.43,Ice Core,stable isotopes,1932,1991,(CE),"Isaksson et al., (1996)",https://www.ncdc.noaa.gov/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.17,Dronning Maud Land Coast,DML F89,-73.83,-12.22,Ice Core,stable isotopes,1970,1988,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.18,Dronning Maud Land Coast,DML G89,-74.02,-12.03,Ice Core,stable isotopes,1971,1988,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.19,Dronning Maud Land Coast,DML H89,-74.35,-11.73,Ice Core,stable isotopes,1973,1988,(CE),"Isaksson et al., (1994)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.2,Dronning Maud Land Coast,DML B04,-70.62,-8.37,Ice Core,stable isotopes,1892,1981,(CE),"Schlosser et al., (2002)",https://www.ncdc.noaa.gov/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.21,Dronning Maud Land Coast,DML E002,-70.62,-8.37,Ice Core,stable isotopes,1972,1986,(CE),"Oerter et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.22,Dronning Maud Land Coast,DML E040,-70.96,-8.52,Ice Core,stable isotopes,1971,1986,(CE),"Oerter et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.23,Dronning Maud Land Coast,DML E090,-71.4,-8.36,Ice Core,stable isotopes,1969,1986,(CE),"Oerter et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.24,Dronning Maud Land Coast,DML E143,-71.84,-8.62,Ice Core,stable isotopes,1967,1986,(CE),"Oerter et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.25,Dronning Maud Land Coast,DML E160,-71.98,-8.73,Ice Core,stable isotopes,1969,1986,(CE),"Oerter et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.26,Dronning Maud Land Coast,DML E180,-72.17,-8.83,Ice Core,stable isotopes,1973,1984,(CE),"Oerter et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.27,Dronning Maud Land Coast,DML FB0189,-70.66,-8.25,Ice Core,stable isotopes,1975,1988,(CE),"Schlosser et al., (2002)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.28,Dronning Maud Land Coast,DML FB0201,-71.21,-6.79,Ice Core,stable isotopes,1995,2001,(CE),"Fernandoy et al., (2010)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.29,Dronning Maud Land Coast,DML FB0203,-71.46,-9.86,Ice Core,stable isotopes,1996,2001,(CE),"Fernandoy et al., (2010)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.3,Dronning Maud Land Coast,DML A98,-71.9,3.08,Ice Core,stable isotopes,1971,1996,(CE),"Isaksson et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.31,Dronning Maud Land Coast,DML B89,-72.13,3.18,Ice Core,stable isotopes,1971,1996,(CE),"Isaksson et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.32,Dronning Maud Land Coast,DML S15,-71.2,4.61,Ice Core,stable isotopes,1974,1996,(CE),"Isaksson et al., (1999)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.33,Dronning Maud Land Coast,DML FB9802,-74.21,-9.75,Ice Core,stable isotopes,1881,1997,(CE),"Oerter et al., (2000)",https://www.ncdc.noaa.gov/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
ANT2K_2017,7.34,Dronning Maud Land Coast,H72,-69.2,41.08,Ice Core,stable isotopes,1832,1999,(CE),"Nishio et al., (2002)",https://www.ncei.noaa.gov/access/paleo-search/study/22589,https://www.ncei.noaa.gov/access/paleo-search/study/22589
AUSLow_2017,NA,Indonesia,Lake Lading,-8.01,138.31,Plant Waxes,dD,852,-50,(yBP),"Konecky et al.,( 2013)",www.ncdc.noaa.gov/paleo/study/14129,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Indonesia,Lake Lamongan,-7.98,113.38,Lake sediment,"d18O, d13C, Mg/Ca, Laminations, Sedimentation rate, geochemistry",731,-48,(yBP),"Crausbay et al., (2006)",www.ncdc.noaa.gov/paleo/study/22409,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Indonesia,Lake Logung,-8.04,113.31,Lake sediment,trace elements concentration,1336,-59,(yBP),"Rodysill et al., (2012)",www.ncdc.noaa.gov/paleo/study/13177,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,New South Wales,Upper Snowy Mountains,-36.46,148.3,Dust,"Dust concentration, trace elements",6493,4,(yBP),"Marx et al., (2011)",www.ncdc.noaa.gov/paleo/study/22413,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,New Zealand,Upper Ruined Hut Bog,-45.45,169.2,Dust,"Dust concentration, trace elements",7779,134,(yBP),"Marx et al., (2009)",www.ncdc.noaa.gov/paleo/study/22410,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,South Australia,Blue Lake,-37.01,140.01,Diatoms,"Ecological assemblage, trace elements, d18O, d13C",5690,0,(yBP),"Gouramanis et al., (2011)",www.ncdc.noaa.gov/paleo/study/22411,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,Aus_029,Tasmania,Duckhole Lake,-43.36,146.87,Lake Sediment,Reflectance,850,-58,(yBP),"Saunders et al., (2013)",www.ncdc.noaa.gov/paleo/study/20452,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Tasmania,Rebecca Lagoon,-41.18,144.68,Lake Sediment,Reflectance,3654,-58,(yBP),"Saunders et al., (2012)",www.ncdc.noaa.gov/paleo/study/22416,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Victoria,Jacka Lake,-36.8,141.8,Lake Sediment,"Quartz grain occurrence, ecological assemblage, d18O",7721,-50,(yBP),"Kemp et al., (2012)",www.ncdc.noaa.gov/paleo/study/22414,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Victoria,Lake Elingamite,-38.35,143,Diatoms,"Ecological assemblage, trace elements, d18O, d13C",1500,-52,(yBP),"Barr et al., (2014)",www.ncdc.noaa.gov/paleo/study/22432,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Victoria,Lake Keilambete,-38.21,142.88,Lake Sediment,"grain size, geochemistry",9542,-54,(yBP),"Wilkins et al., (2013)",www.ncdc.noaa.gov/paleo/study/22430,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Victoria,Lake Surprise,-38.06,141.92,Diatoms,"Ecological assemblage, trace elements, d18O, d13C",1440,-53,(yBP),"Barr et al., (2014)",www.ncdc.noaa.gov/paleo/study/22432,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,NA,Indonesia,Sunda Islands,-9.23,118.9,Foraminifera,"Mg/Ca, trace elements",6010,-54,(yBP),"Steinke et al., (2014)",https://doi.pangaea.de/10.1594/PANGAEA.837601,https://www.ncei.noaa.gov/access/paleo-search/study/21731
AUSLow_2017,Ocn_004,Indonesia,MD98-2160,-5.2,117.49,Foraminifera,"d18O, Mg/Ca",836,110,(yBP),"Newton et al., (2006)",www.ncdc.noaa.gov/paleo/study/5534,https://www.ncei.noaa.gov/access/paleo-search/study/21731
